WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2022-08-20,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-10-15,Western Africa,Benin,Alibori,Strategic developments,Other,4,0,,Strategic developments,326.0,11.4661,2.7958
2022-10-22,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-11-05,Western Africa,Benin,Alibori,Strategic developments,Other,2,0,,Strategic developments,326.0,11.4661,2.7958
2022-11-19,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-12-24,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-03-25,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-04-01,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-04-15,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-04-29,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-05-27,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-09-30,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2023-12-30,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-01-13,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-01-20,Western Africa,Benin,Alibori,Strategic developments,Other,2,0,,Strategic developments,326.0,11.4661,2.7958
2024-01-27,Western Africa,Benin,Alibori,Strategic developments,Other,3,0,,Strategic developments,326.0,11.4661,2.7958
2024-02-03,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-02-10,Western Africa,Benin,Alibori,Strategic developments,Other,4,0,,Strategic developments,326.0,11.4661,2.7958
2024-03-02,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-04-13,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-05-11,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-06-15,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-07-20,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-07-27,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-08-17,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-11-02,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2024-11-09,Western Africa,Benin,Alibori,Strategic developments,Other,2,0,,Strategic developments,326.0,11.4661,2.7958
2025-03-22,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2025-03-29,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2025-04-19,Western Africa,Benin,Alibori,Strategic developments,Other,2,0,,Strategic developments,326.0,11.4661,2.7958
2025-04-26,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2025-05-10,Western Africa,Benin,Alibori,Strategic developments,Other,4,0,,Strategic developments,326.0,11.4661,2.7958
2025-05-31,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2025-11-08,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2026-02-07,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2026-02-28,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2026-03-14,Western Africa,Benin,Alibori,Strategic developments,Other,1,0,,Strategic developments,326.0,11.4661,2.7958
2022-03-12,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2394.0,Political violence,326.0,11.4661,2.7958
2022-04-02,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,389.0,Political violence,326.0,11.4661,2.7958
2022-05-28,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13014.0,Political violence,326.0,11.4661,2.7958
2022-07-23,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,58251.0,Political violence,326.0,11.4661,2.7958
2022-09-03,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,4,0,3786.0,Political violence,326.0,11.4661,2.7958
2022-09-10,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,389.0,Political violence,326.0,11.4661,2.7958
2022-09-17,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,793.0,Political violence,326.0,11.4661,2.7958
2022-10-08,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2339.0,Political violence,326.0,11.4661,2.7958
2023-03-04,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,326.0,11.4661,2.7958
2023-03-11,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,323.0,Political violence,326.0,11.4661,2.7958
2023-04-08,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,38914.0,Political violence,326.0,11.4661,2.7958
2023-04-29,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13399.0,Political violence,326.0,11.4661,2.7958
2023-05-20,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2196.0,Political violence,326.0,11.4661,2.7958
2023-05-27,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2524.0,Political violence,326.0,11.4661,2.7958
2023-06-03,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,965.0,Political violence,326.0,11.4661,2.7958
2023-07-01,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1882.0,Political violence,326.0,11.4661,2.7958
2023-07-15,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13399.0,Political violence,326.0,11.4661,2.7958
2023-07-29,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,323.0,Political violence,326.0,11.4661,2.7958
2023-08-05,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1534.0,Political violence,326.0,11.4661,2.7958
2023-08-12,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,767.0,Political violence,326.0,11.4661,2.7958
2023-08-19,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,39514.0,Political violence,326.0,11.4661,2.7958
2023-08-26,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13399.0,Political violence,326.0,11.4661,2.7958
2023-09-02,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,395.0,Political violence,326.0,11.4661,2.7958
2023-09-09,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1882.0,Political violence,326.0,11.4661,2.7958
2023-09-16,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13399.0,Political violence,326.0,11.4661,2.7958
2023-09-23,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1726.0,Political violence,326.0,11.4661,2.7958
2023-09-30,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,4472.0,Political violence,326.0,11.4661,2.7958
2023-10-07,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,395.0,Political violence,326.0,11.4661,2.7958
2023-10-14,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13399.0,Political violence,326.0,11.4661,2.7958
2023-10-21,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,5087.0,Political violence,326.0,11.4661,2.7958
2023-10-28,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,14166.0,Political violence,326.0,11.4661,2.7958
2023-11-04,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,3,0,13617.0,Political violence,326.0,11.4661,2.7958
2023-12-02,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1534.0,Political violence,326.0,11.4661,2.7958
2023-12-09,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1596.0,Political violence,326.0,11.4661,2.7958
2023-12-16,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1882.0,Political violence,326.0,11.4661,2.7958
2023-12-30,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,4,0,18623.0,Political violence,326.0,11.4661,2.7958
2024-01-06,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,39805.0,Political violence,326.0,11.4661,2.7958
2024-01-13,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,15683.0,Political violence,326.0,11.4661,2.7958
2024-01-20,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,4579.0,Political violence,326.0,11.4661,2.7958
2024-01-27,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2318.0,Political violence,326.0,11.4661,2.7958
2024-02-03,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,5191.0,Political violence,326.0,11.4661,2.7958
2024-02-10,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2318.0,Political violence,326.0,11.4661,2.7958
2024-02-17,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1630.0,Political violence,326.0,11.4661,2.7958
2024-02-24,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,13787.0,Political violence,326.0,11.4661,2.7958
2024-03-02,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,2873.0,Political violence,326.0,11.4661,2.7958
2024-03-09,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1896.0,Political violence,326.0,11.4661,2.7958
2024-03-16,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,326.0,Political violence,326.0,11.4661,2.7958
2024-03-23,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1896.0,Political violence,326.0,11.4661,2.7958
2024-03-30,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,2008.0,Political violence,326.0,11.4661,2.7958
2024-04-06,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,1950.0,Political violence,326.0,11.4661,2.7958
2024-04-13,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1106.0,Political violence,326.0,11.4661,2.7958
2024-04-20,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,5343.0,Political violence,326.0,11.4661,2.7958
2024-04-27,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,2450.0,Political violence,326.0,11.4661,2.7958
2024-05-04,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,13072.0,Political violence,326.0,11.4661,2.7958
2024-05-11,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,402.0,Political violence,326.0,11.4661,2.7958
2024-05-18,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,4508.0,Political violence,326.0,11.4661,2.7958
2024-05-25,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1630.0,Political violence,326.0,11.4661,2.7958
2024-06-01,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1162.0,Political violence,326.0,11.4661,2.7958
2024-06-29,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,698.0,Political violence,326.0,11.4661,2.7958
2024-07-13,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2179.0,Political violence,326.0,11.4661,2.7958
2024-08-10,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,3,0,40446.0,Political violence,326.0,11.4661,2.7958
2024-08-17,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,4433.0,Political violence,326.0,11.4661,2.7958
2024-09-28,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1841.0,Political violence,326.0,11.4661,2.7958
2024-10-19,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,943.0,Political violence,326.0,11.4661,2.7958
2024-11-16,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,789.0,Political violence,326.0,11.4661,2.7958
2024-12-07,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,2,0,1884.0,Political violence,326.0,11.4661,2.7958
2025-01-04,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1308.0,Political violence,326.0,11.4661,2.7958
2025-01-11,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,705.0,Political violence,326.0,11.4661,2.7958
2025-01-18,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,810.0,Political violence,326.0,11.4661,2.7958
2025-01-25,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,3,0,17983.0,Political violence,326.0,11.4661,2.7958
2025-02-08,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,810.0,Political violence,326.0,11.4661,2.7958
2025-02-15,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,965.0,Political violence,326.0,11.4661,2.7958
2025-03-15,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2209.0,Political violence,326.0,11.4661,2.7958
2025-03-22,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,1816.0,Political violence,326.0,11.4661,2.7958
2025-03-29,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,687.0,Political violence,326.0,11.4661,2.7958
2025-04-05,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,965.0,Political violence,326.0,11.4661,2.7958
2025-04-12,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,626.0,Political violence,326.0,11.4661,2.7958
2025-04-19,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2698.0,Political violence,326.0,11.4661,2.7958
2025-05-03,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,6884.0,Political violence,326.0,11.4661,2.7958
2025-05-17,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,2317.0,Political violence,326.0,11.4661,2.7958
2025-11-08,Western Africa,Benin,Alibori,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,326.0,11.4661,2.7958
2018-01-27,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,4569.0,Political violence,326.0,11.4661,2.7958
2020-03-21,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,2005.0,Political violence,326.0,11.4661,2.7958
2020-06-13,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,5175.0,Political violence,326.0,11.4661,2.7958
2020-08-15,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,9821.0,Political violence,326.0,11.4661,2.7958
2020-09-12,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,1962.0,Political violence,326.0,11.4661,2.7958
2020-09-26,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,4923.0,Political violence,326.0,11.4661,2.7958
2021-01-23,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,2241.0,Political violence,326.0,11.4661,2.7958
2021-07-24,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,318.0,Political violence,326.0,11.4661,2.7958
2021-09-18,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,11334.0,Political violence,326.0,11.4661,2.7958
2021-10-02,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,20241.0,Political violence,326.0,11.4661,2.7958
2021-11-13,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,0,961.0,Political violence,326.0,11.4661,2.7958
2021-12-04,Western Africa,Benin,Alibori,Violence against civilians,Attack,1,1,12358.0,Political violence,326.0,11.4661,2.7958
